ekatte,region,municipality,settlement,permanent_03_2020,current_03_2020
17631,СМОЛЯН,СМОЛЯН,С. ГРАДЪТ,121,105
17837,СМОЛЯН,СМОЛЯН,С. ГРАЩИЦА,6,5
18068,СМОЛЯН,СМОЛЯН,С. ГУДЕВИЦА,15,15
21107,СМОЛЯН,СМОЛЯН,С. ДИМОВО,1,3
24089,СМОЛЯН,СМОЛЯН,С. ДУНЕВО,117,120
27262,СМОЛЯН,СМОЛЯН,С. ЕЛЕНСКА,99,90
27415,СМОЛЯН,СМОЛЯН,С. ЕЛЬОВО,12,10
30226,СМОЛЯН,СМОЛЯН,С. ЗАЕВИТЕ,2,2
31285,СМОЛЯН,СМОЛЯН,С. ЗМИЕВО,4,4
32891,СМОЛЯН,СМОЛЯН,С. ИСЬОВЦИ,14,22
36631,СМОЛЯН,СМОЛЯН,С. КАТРАНИЦА,201,174
36974,СМОЛЯН,СМОЛЯН,С. КИСЕЛЧОВО,24,16
39181,СМОЛЯН,СМОЛЯН,С. КОШНИЦА,53,41
39637,СМОЛЯН,СМОЛЯН,С. КРЕМЕНЕ,10,15
40498,СМОЛЯН,СМОЛЯН,С. КУКУВИЦА,3,7
40748,СМОЛЯН,СМОЛЯН,С. КУТЕЛА,299,291
43219,СМОЛЯН,СМОЛЯН,С. ЛЕВОЧЕВО,89,88
43743,СМОЛЯН,СМОЛЯН,С. ЛИПЕЦ,29,35
44433,СМОЛЯН,СМОЛЯН,С. ЛЪКА,94,82
44673,СМОЛЯН,СМОЛЯН,С. ЛЮЛКА,17,13
48814,СМОЛЯН,СМОЛЯН,С. МОГИЛИЦА,346,335
49014,СМОЛЯН,СМОЛЯН,С. МОМЧИЛОВЦИ,1144,1045
49285,СМОЛЯН,СМОЛЯН,С. МУГЛА,189,159
51038,СМОЛЯН,СМОЛЯН,С. НАДАРЦИ,1,1
53792,СМОЛЯН,СМОЛЯН,С. ОРЕШЕЦ,37,28
54359,СМОЛЯН,СМОЛЯН,С. ОСТРИ ПАЗЛАК,10,14
55991,СМОЛЯН,СМОЛЯН,С. ПЕТКОВО,246,260
56294,СМОЛЯН,СМОЛЯН,С. ПЕЩЕРА,0,16
56455,СМОЛЯН,СМОЛЯН,С. ПИСАНИЦА,3,3
56962,СМОЛЯН,СМОЛЯН,С. ПОДВИС,128,127
57282,СМОЛЯН,СМОЛЯН,С. ПОЛКОВНИК СЕРАФИМОВО,94,80
57710,СМОЛЯН,СМОЛЯН,С. ПОПРЕЛКА,3,4
57916,СМОЛЯН,СМОЛЯН,С. ПОТОКА,3,3
62462,СМОЛЯН,СМОЛЯН,С. РЕКА,207,196
62534,СМОЛЯН,СМОЛЯН,С. РЕЧАНИ,50,42
62760,СМОЛЯН,СМОЛЯН,С. РОВИНА,99,104
66069,СМОЛЯН,СМОЛЯН,С. СЕЛИЩЕ,77,78
66384,СМОЛЯН,СМОЛЯН,С. СИВИНО,119,124
66957,СМОЛЯН,СМОЛЯН,С. СЛАВЕЙНО,110,114
67547,СМОЛЯН,СМОЛЯН,С. СМИЛЯН,1835,1667
67965,СМОЛЯН,СМОЛЯН,С. СОКОЛОВЦИ,123,133
68000,СМОЛЯН,СМОЛЯН,С. СОЛИЩА,27,27
68521,СМОЛЯН,СМОЛЯН,С. СРЕДОК,37,24
69256,СМОЛЯН,СМОЛЯН,С. СТИКЪЛ,19,16
69345,СМОЛЯН,СМОЛЯН,С. СТОЙКИТЕ,210,209
69585,СМОЛЯН,СМОЛЯН,С. СТРАЖА,97,74
70620,СМОЛЯН,СМОЛЯН,С. СЪРНИНО,3,3
72391,СМОЛЯН,СМОЛЯН,С. ТИКАЛЕ,107,112
73033,СМОЛЯН,СМОЛЯН,С. ТРЕБИЩЕ,123,119
73482,СМОЛЯН,СМОЛЯН,С. ТУРЯН,41,49
73777,СМОЛЯН,СМОЛЯН,С. ТЪРЪН,695,662
75215,СМОЛЯН,СМОЛЯН,С. УХЛОВИЦА,3,3
76042,СМОЛЯН,СМОЛЯН,С. ФАТОВО,28,94
77205,СМОЛЯН,СМОЛЯН,С. ХАСОВИЦА,6,8
80412,СМОЛЯН,СМОЛЯН,С. ЧЕПЛЕТЕН,48,47
80604,СМОЛЯН,СМОЛЯН,С. ЧЕРЕШКИТЕ,7,6
80666,СМОЛЯН,СМОЛЯН,С. ЧЕРЕШОВО,5,6
80678,СМОЛЯН,СМОЛЯН,С. ЧЕРЕШОВСКА РЕКА,6,7
81520,СМОЛЯН,СМОЛЯН,С. ЧОКМАНОВО,66,78
31841,СМОЛЯН,СМОЛЯН,С. ЧУЧУР,0,2
83274,СМОЛЯН,СМОЛЯН,С. ШИРОКА ЛЪКА,451,406
80371,СМОЛЯН,ЧЕПЕЛАРЕ,ГР. ЧЕПЕЛАРЕ,5275,5068
04801,СМОЛЯН,ЧЕПЕЛАРЕ,С. БОГУТЕВО,151,161
23929,СМОЛЯН,ЧЕПЕЛАРЕ,С. ДРЯНОВЕЦ,2,0
30034,СМОЛЯН,ЧЕПЕЛАРЕ,С. ЗАБЪРДО,354,435
31351,СМОЛЯН,ЧЕПЕЛАРЕ,С. ЗОРНИЦА,13,14
43668,СМОЛЯН,ЧЕПЕЛАРЕ,С. ЛИЛЕКОВО,42,46
46286,СМОЛЯН,ЧЕПЕЛАРЕ,С. МАЛЕВО,101,109
53669,СМОЛЯН,ЧЕПЕЛАРЕ,С. ОРЕХОВО,117,147
54376,СМОЛЯН,ЧЕПЕЛАРЕ,С. ОСТРИЦА,37,31
55035,СМОЛЯН,ЧЕПЕЛАРЕ,С. ПАВЕЛСКО,507,504
58517,СМОЛЯН,ЧЕПЕЛАРЕ,С. ПРОГЛЕД,65,56
70072,СМОЛЯН,ЧЕПЕЛАРЕ,С. СТУДЕНЕЦ,3,10
77219,СМОЛЯН,ЧЕПЕЛАРЕ,С. ХВОЙНА,352,319
68134,СОФИЯ,СТОЛИЧНА,ГР. СОФИЯ,1354502,1304770
73021,СОФИЯ,СТОЛИЧНА,КВ. ТРЕБИЧ,1483,1519
07106,СОФИЯ,СТОЛИЧНА,С. БУСМАНЦИ,1720,1750
11394,СОФИЯ,СТОЛИЧНА,С. ВЛАДАЯ,3551,3437
49597,СОФИЯ,СТОЛИЧНА,С. МЪРЧАЕВО,1147,1150
70345,СОФИЯ,СТОЛИЧНА,КВ. СУХОДОЛ,2288,2362
46721,СОФИЯ,СТОЛИЧНА,С. МАЛО БУЧИНО,662,668
76128,СОФИЯ,СТОЛИЧНА,К. ФИЛИПОВЦИ,3004,2888
12084,СОФИЯ,СТОЛИЧНА,С. ВОЛУЯК,2964,2588
49206,СОФИЯ,СТОЛИЧНА,С. МРАМОР,1916,1967
00357,СОФИЯ,СТОЛИЧНА,ГР. НОВИ ИСКЪР,13796,13786
02511,СОФИЯ,СТОЛИЧНА,С. БАЛША,655,655
11884,СОФИЯ,СТОЛИЧНА,С. ВОЙНЕГОВЦИ,567,676
21662,СОФИЯ,СТОЛИЧНА,С. ДОБРОСЛАВЦИ,1092,1029
29430,СОФИЯ,СТОЛИЧНА,С. ЖИТЕН,618,634
40436,СОФИЯ,СТОЛИЧНА,С. КУБРАТОВО,653,656
41010,СОФИЯ,СТОЛИЧНА,С. КЪТИНА,1089,1433
44224,СОФИЯ,СТОЛИЧНА,С. ЛОКОРСКО,586,704
48393,СОФИЯ,СТОЛИЧНА,С. МИРОВЯНЕ,1457,1411
51250,СОФИЯ,СТОЛИЧНА,С. НЕГОВАН,1443,1750
57011,СОФИЯ,СТОЛИЧНА,С. ПОДГУМЕР,743,830
65601,СОФИЯ,СТОЛИЧНА,С. СВЕТОВРАЧЕНЕ,2323,2187
80409,СОФИЯ,СТОЛИЧНА,С. ЧЕПИНЦИ,2426,2462
07140,СОФИЯ,СТОЛИЧНА,ГР. БУХОВО,2761,2786
16448,СОФИЯ,СТОЛИЧНА,С. ГОРНИ БОГРОВ,1118,1168
22304,СОФИЯ,СТОЛИЧНА,С. ДОЛНИ БОГРОВ,1223,1227
29204,СОФИЯ,СТОЛИЧНА,С. ЖЕЛЯВА,450,436
87401,СОФИЯ,СТОЛИЧНА,С. ЯНА,1138,1126
04234,СОФИЯ,СТОЛИЧНА,С. БИСТРИЦА,4973,5014
14831,СОФИЯ,СТОЛИЧНА,С. ГЕРМАН,2567,2650
22472,СОФИЯ,СТОЛИЧНА,С. ДОЛНИ ПАСАРЕЛ,1167,1266
29150,СОФИЯ,СТОЛИЧНА,С. ЖЕЛЕЗНИЦА,1505,1568
35239,СОФИЯ,СТОЛИЧНА,С. КАЗИЧЕНЕ,4521,4730
37914,СОФИЯ,СТОЛИЧНА,С. КОКАЛЯНЕ,1823,1984
39791,СОФИЯ,СТОЛИЧНА,С. КРИВИНА,1390,1434
44063,СОФИЯ,СТОЛИЧНА,С. ЛОЗЕН,5944,6128
55419,СОФИЯ,СТОЛИЧНА,С. ПАНЧАРЕВО,2893,2950
56624,СОФИЯ,СТОЛИЧНА,С. ПЛАНА,70,74
02659,СОФИЯ,СТОЛИЧНА,ГР. БАНКЯ,11195,11798
32216,СОФИЯ,СТОЛИЧНА,С. ИВАНЯНЕ,881,867
37280,СОФИЯ,СТОЛИЧНА,С. КЛИСУРА,88,96
05027,СОФИЙСКА,БОЖУРИЩЕ,ГР. БОЖУРИЩЕ,5035,5659
18174,СОФИЙСКА,БОЖУРИЩЕ,С. ГУРМАЗОВО,309,416
20626,СОФИЙСКА,БОЖУРИЩЕ,С. ДЕЛЯН,5,9
31187,СОФИЙСКА,БОЖУРИЩЕ,С. ЗЛАТУША,73,79
46259,СОФИЙСКА,БОЖУРИЩЕ,С. МАЛА РАКОВИЦА,5,4
57100,СОФИЙСКА,БОЖУРИЩЕ,С. ПОЖАРЕВО,223,304
58606,СОФИЙСКА,БОЖУРИЩЕ,С. ПРОЛЕША,487,639
63121,СОФИЙСКА,БОЖУРИЩЕ,С. РОСОМАН,20,28
77246,СОФИЙСКА,БОЖУРИЩЕ,С. ХЕРАКОВО,452,713
77400,СОФИЙСКА,БОЖУРИЩЕ,С. ХРАБЪРСКО,456,614
05815,СОФИЙСКА,БОТЕВГРАД,ГР. БОТЕВГРАД,22789,20911
04950,СОФИЙСКА,БОТЕВГРАД,С. БОЖЕНИЦА,52,109
12283,СОФИЙСКА,БОТЕВГРАД,С. ВРАЧЕШ,3421,3242
18143,СОФИЙСКА,БОТЕВГРАД,С. ГУРКОВО,185,289
27334,СОФИЙСКА,БОТЕВГРАД,С. ЕЛОВ ДОЛ,19,32
39267,СОФИЙСКА,БОТЕВГРАД,С. КРАЕВО,67,128
43788,СОФИЙСКА,БОТЕВГРАД,С. ЛИПНИЦА,72,131
43904,СОФИЙСКА,БОТЕВГРАД,С. ЛИТАКОВО,1823,1762
51946,СОФИЙСКА,БОТЕВГРАД,С. НОВАЧЕНЕ,1225,1299
61594,СОФИЙСКА,БОТЕВГРАД,С. РАДОТИНА,117,171
62298,СОФИЙСКА,БОТЕВГРАД,С. РАШКОВО,69,114
66860,СОФИЙСКА,БОТЕВГРАД,С. СКРАВЕНА,1680,1602
73256,СОФИЙСКА,БОТЕВГРАД,С. ТРУДОВЕЦ,3037,2965
15309,СОФИЙСКА,ГОДЕЧ,ГР. ГОДЕЧ,4207,4097
06050,СОФИЙСКА,ГОДЕЧ,С. БРАКЬОВЦИ,39,51
07020,СОФИЙСКА,ГОДЕЧ,С. БУКОРОВЦИ,4,5
07555,СОФИЙСКА,ГОДЕЧ,С. БЪРЛЯ,9,27
12320,СОФИЙСКА,ГОДЕЧ,С. ВРЪДЛОВЦИ,10,20
12770,СОФИЙСКА,ГОДЕЧ,С. ВЪРБНИЦА,7,8
14903,СОФИЙСКА,ГОДЕЧ,С. ГИНЦИ,146,161
15572,СОФИЙСКА,ГОДЕЧ,С. ГОЛЕШ,35,54
18037,СОФИЙСКА,ГОДЕЧ,С. ГУБЕШ,23,41
35345,СОФИЙСКА,ГОДЕЧ,С. КАЛЕНОВЦИ,16,18
38186,СОФИЙСКА,ГОДЕЧ,С. КОМЩИЦА,42,61
44300,СОФИЙСКА,ГОДЕЧ,С. ЛОПУШНЯ,13,19
49334,СОФИЙСКА,ГОДЕЧ,С. МУРГАШ,18,35
61100,СОФИЙСКА,ГОДЕЧ,С. РАВНА,11,15
61652,СОФИЙСКА,ГОДЕЧ,С. РАЗБОИЩЕ,7,16
63001,СОФИЙСКА,ГОДЕЧ,С. РОПОТ,11,13
67641,СОФИЙСКА,ГОДЕЧ,С. СМОЛЧА,4,9
68775,СОФИЙСКА,ГОДЕЧ,С. СТАНИНЦИ,3,9
73417,СОФИЙСКА,ГОДЕЧ,С. ТУДЕН,59,93
83466,СОФИЙСКА,ГОДЕЧ,С. ШУМА,120,171
00549,СОФИЙСКА,ГОРНА МАЛИНА,С. АПРИЛОВО,982,1064
02258,СОФИЙСКА,ГОРНА МАЛИНА,С. БАЙЛОВО,225,347
03705,СОФИЙСКА,ГОРНА МАЛИНА,С. БЕЛОПОПЦИ,582,695
14338,СОФИЙСКА,ГОРНА МАЛИНА,С. ГАЙТАНЕВО,133,199
16314,СОФИЙСКА,ГОРНА МАЛИНА,С. ГОРНА МАЛИНА,1304,1530
16794,СОФИЙСКА,ГОРНА МАЛИНА,С. ГОРНО КАМАРЦИ,211,342
22174,СОФИЙСКА,ГОРНА МАЛИНА,С. ДОЛНА МАЛИНА,281,339
22647,СОФИЙСКА,ГОРНА МАЛИНА,С. ДОЛНО КАМАРЦИ,350,424
46231,СОФИЙСКА,ГОРНА МАЛИНА,С. МАКОЦЕВО,122,357
51281,СОФИЙСКА,ГОРНА МАЛИНА,С. НЕГУШЕВО,123,206
54287,СОФИЙСКА,ГОРНА МАЛИНА,С. ОСОИЦА,153,277
65419,СОФИЙСКА,ГОРНА МАЛИНА,С. САРАНЦИ,203,276
70127,СОФИЙСКА,ГОРНА МАЛИНА,С. СТЪРГЕЛ,200,256
80282,СОФИЙСКА,ГОРНА МАЛИНА,С. ЧЕКАНЧЕВО,248,299
23409,СОФИЙСКА,ДРАГОМАН,ГР. ДРАГОМАН,3254,3062
03890,СОФИЙСКА,ДРАГОМАН,С. БЕРЕНДЕ,12,16
03900,СОФИЙСКА,ДРАГОМАН,С. БЕРЕНДЕ ИЗВОР,16,20
10269,СОФИЙСКА,ДРАГОМАН,С. ВАСИЛОВЦИ,39,67
11332,СОФИЙСКА,ДРАГОМАН,С. ВИШАН,19,32
11483,СОФИЙСКА,ДРАГОМАН,С. ВЛАДИСЛАВЦИ,14,50
14034,СОФИЙСКА,ДРАГОМАН,С. ГАБЕР,481,493
15518,СОФИЙСКА,ДРАГОМАН,С. ГОЛЕМО МАЛОВО,105,126
16938,СОФИЙСКА,ДРАГОМАН,С. ГОРНО СЕЛО,6,18
18006,СОФИЙСКА,ДРАГОМАН,С. ГРЪЛСКА ПАДИНА,6,11
22229,СОФИЙСКА,ДРАГОМАН,С. ДОЛНА НЕВЛЯ,1,0
22722,СОФИЙСКА,ДРАГОМАН,С. ДОЛНО НОВО СЕЛО,1,19
23354,СОФИЙСКА,ДРАГОМАН,С. ДРАГОИЛ,30,63
23635,СОФИЙСКА,ДРАГОМАН,С. ДРЕАТИН,3,4
35479,СОФИЙСКА,ДРАГОМАН,С. КАЛОТИНА,233,230
35630,СОФИЙСКА,ДРАГОМАН,С. КАМБЕЛЕВЦИ,4,4
40070,СОФИЙСКА,ДРАГОМАН,С. КРУША,15,37
43484,СОФИЙСКА,ДРАГОМАН,С. ЛЕТНИЦА,11,17
43757,СОФИЙСКА,ДРАГОМАН,С. ЛИПИНЦИ,0,2
46766,СОФИЙСКА,ДРАГОМАН,С. МАЛО МАЛОВО,28,62
51189,СОФИЙСКА,ДРАГОМАН,С. НАЧЕВО,2,5
51514,СОФИЙСКА,ДРАГОМАН,С. НЕСЛА,61,89
52043,СОФИЙСКА,ДРАГОМАН,С. НОВО БЪРДО,21,27
58133,СОФИЙСКА,ДРАГОМАН,С. ПРЕКРЪСТЕ,20,55
62342,СОФИЙСКА,ДРАГОМАН,С. РАЯНОВЦИ,22,30
72014,СОФИЙСКА,ДРАГОМАН,С. ТАБАН,7,12
78255,СОФИЙСКА,ДРАГОМАН,С. ЦАЦАРОВЦИ,90,99
78553,СОФИЙСКА,ДРАГОМАН,С. ЦРЪКЛЕВЦИ,22,38
80265,СОФИЙСКА,ДРАГОМАН,С. ЧЕКАНЕЦ,6,10
80426,СОФИЙСКА,ДРАГОМАН,С. ЧЕПЪРЛИНЦИ,4,7
81579,СОФИЙСКА,ДРАГОМАН,С. ЧОРУЛ,17,23
81699,СОФИЙСКА,ДРАГОМАН,С. ЧУКОВЕЗЕР,7,14
87343,СОФИЙСКА,ДРАГОМАН,С. ЯЛБОТИНА,23,40
27303,СОФИЙСКА,ЕЛИН ПЕЛИН,ГР. ЕЛИН ПЕЛИН,7214,7412
04604,СОФИЙСКА,ЕЛИН ПЕЛИН,С. БОГДАНЛИЯ,29,87
14074,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ГАБРА,820,839
15432,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ГОЛЕМА РАКОВИЦА,239,364
17885,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ГРИГОРЕВО,393,522
21779,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ДОГАНОВО,722,853
34120,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ЕЛЕШНИЦА,338,419
36422,СОФИЙСКА,ЕЛИН ПЕЛИН,С. КАРАПОЛЦИ,77,104
40227,СОФИЙСКА,ЕЛИН ПЕЛИН,С. КРУШОВИЦА,24,132
43445,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ЛЕСНОВО,1694,1708
49388,СОФИЙСКА,ЕЛИН ПЕЛИН,С. МУСАЧЕВО,1042,1160
52012,СОФИЙСКА,ЕЛИН ПЕЛИН,С. НОВИ ХАН,2514,2685
53343,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ОГНЯНОВО,92,159
56006,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ПЕТКОВО,647,735
57921,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ПОТОП,11,40
61248,СОФИЙСКА,ЕЛИН ПЕЛИН,С. РАВНО ПОЛЕ,1224,1417
69448,СОФИЙСКА,ЕЛИН ПЕЛИН,С. СТОЛНИК,682,715
81760,СОФИЙСКА,ЕЛИН ПЕЛИН,С. ЧУРЕК,170,252
27632,СОФИЙСКА,ЕТРОПОЛЕ,ГР. ЕТРОПОЛЕ,11292,10630
05147,СОФИЙСКА,ЕТРОПОЛЕ,С. БОЙКОВЕЦ,53,91
06608,СОФИЙСКА,ЕТРОПОЛЕ,С. БРУСЕН,116,173
17289,СОФИЙСКА,ЕТРОПОЛЕ,С. ГОРУНАКА,7,6
44313,СОФИЙСКА,ЕТРОПОЛЕ,С. ЛОПЯН,278,312
44389,СОФИЙСКА,ЕТРОПОЛЕ,С. ЛЪГА,194,222
49641,СОФИЙСКА,ЕТРОПОЛЕ,С. МАЛКИ ИСКЪР,382,418
54050,СОФИЙСКА,ЕТРОПОЛЕ,С. ОСЕЛНА,9,12
62582,СОФИЙСКА,ЕТРОПОЛЕ,С. РИБАРИЦА,178,182
87391,СОФИЙСКА,ЕТРОПОЛЕ,С. ЯМНА,127,162
32901,СОФИЙСКА,ИХТИМАН,ГР. ИХТИМАН,14652,13707
02539,СОФИЙСКА,ИХТИМАН,С. БАЛЬОВЦИ,9,17
02689,СОФИЙСКА,ИХТИМАН,С. БАНЧОВЦИ,1,1
07960,СОФИЙСКА,ИХТИМАН,С. БЕЛИЦА,28,163
04649,СОФИЙСКА,ИХТИМАН,С. БОГДАНОВЦИ,0,2
04892,СОФИЙСКА,ИХТИМАН,С. БОЕРИЦА,56,85
05390,СОФИЙСКА,ИХТИМАН,С. БОРИКА,56,66
06851,СОФИЙСКА,ИХТИМАН,С. БУЗЯКОВЦИ,5,14
07435,СОФИЙСКА,ИХТИМАН,С. БЪРДО,0,33
10029,СОФИЙСКА,ИХТИМАН,С. ВАКАРЕЛ,1734,1664
10656,СОФИЙСКА,ИХТИМАН,С. ВЕНКОВЕЦ,21,38
10690,СОФИЙСКА,ИХТИМАН,С. ВЕРИНСКО,221,300
20729,СОФИЙСКА,ИХТИМАН,С. ДЖАМУЗОВЦИ,0,2
29338,СОФИЙСКА,ИХТИМАН,С. ЖИВКОВО,512,532
41191,СОФИЙСКА,ИХТИМАН,С. КОСТАДИНКИНО,13,52
44611,СОФИЙСКА,ИХТИМАН,С. ЛЮБНИЦА,1,2
48009,СОФИЙСКА,ИХТИМАН,С. МЕЧКОВЦИ,2,4
48369,СОФИЙСКА,ИХТИМАН,С. МИРОВО,182,190
49450,СОФИЙСКА,ИХТИМАН,С. МУХОВО,62,102
51411,СОФИЙСКА,ИХТИМАН,С. НЕЙКЬОВЕЦ,0,2
55405,СОФИЙСКА,ИХТИМАН,С. ПАНОВЦИ,5,5
55600,СОФИЙСКА,ИХТИМАН,С. ПАУНОВО,7,70
57443,СОФИЙСКА,ИХТИМАН,С. ПОЛЯНЦИ,152,182
57683,СОФИЙСКА,ИХТИМАН,С. ПОПОВЦИ,3,8
63522,СОФИЙСКА,ИХТИМАН,С. РЪЖАНА,0,4
66144,СОФИЙСКА,ИХТИМАН,С. СЕЛЯНИН,6,10
04830,СОФИЙСКА,ИХТИМАН,С. СТАМБОЛОВО,458,498
81253,СОФИЙСКА,ИХТИМАН,С. ЧЕРНЬОВО,243,295
38558,СОФИЙСКА,КОПРИВЩИЦА,ГР. КОПРИВЩИЦА,2192,2111
38916,СОФИЙСКА,КОСТЕНЕЦ,ГР. КОСТЕНЕЦ,6725,6218
50245,СОФИЙСКА,КОСТЕНЕЦ,ГР. МОМИН ПРОХОД,1581,1468
15374,СОФИЙСКА,КОСТЕНЕЦ,С. ГОЛАК,1,1
18561,СОФИЙСКА,КОСТЕНЕЦ,С. ГОРНА ВАСИЛИЦА,217,236
54554,СОФИЙСКА,КОСТЕНЕЦ,С. ОЧУША,16,44
56993,СОФИЙСКА,КОСТЕНЕЦ,С. ПОДГОРИЕ,8,31
58863,СОФИЙСКА,КОСТЕНЕЦ,С. ПЧЕЛИН,228,232
38978,СОФИЙСКА,КОСТИНБРОД,ГР. КОСТИНБРОД,11424,11677
03191,СОФИЙСКА,КОСТИНБРОД,С. БЕЗДЕН,165,261
04813,СОФИЙСКА,КОСТИНБРОД,С. БОГЬОВЦИ,80,107
07171,СОФИЙСКА,КОСТИНБРОД,С. БУЧИН ПРОХОД,94,109
15984,СОФИЙСКА,КОСТИНБРОД,С. ГОЛЯНОВЦИ,475,623
17449,СОФИЙСКА,КОСТИНБРОД,С. ГРАДЕЦ,251,281
23296,СОФИЙСКА,КОСТИНБРОД,С. ДРАГОВИЩИЦА,880,1027
23707,СОФИЙСКА,КОСТИНБРОД,С. ДРЕНОВО,16,39
23844,СОФИЙСКА,КОСТИНБРОД,С. ДРЪМША,56,117
53607,СОФИЙСКА,КОСТИНБРОД,С. ОПИЦВЕТ,320,375
56215,СОФИЙСКА,КОСТИНБРОД,С. ПЕТЪРЧ,1943,2098
57529,СОФИЙСКА,КОСТИНБРОД,С. ПОНОР,4,11
78197,СОФИЙСКА,КОСТИНБРОД,С. ЦАРИЧИНА,44,63
81356,СОФИЙСКА,КОСТИНБРОД,С. ЧИБАОВЦИ,175,223
58030,СОФИЙСКА,ПРАВЕЦ,ГР. ПРАВЕЦ,4369,4070
11020,СОФИЙСКА,ПРАВЕЦ,С. ВИДРАРЕ,288,349
20897,СОФИЙСКА,ПРАВЕЦ,С. ДЖУРОВО,1120,1118
35585,СОФИЙСКА,ПРАВЕЦ,С. КАЛУГЕРОВО,104,133
46961,СОФИЙСКА,ПРАВЕЦ,С. МАНАСЕЛСКА РЕКА,113,113
54170,СОФИЙСКА,ПРАВЕЦ,С. ОСИКОВИЦА,527,645
54211,СОФИЙСКА,ПРАВЕЦ,С. ОСИКОВСКА ЛАКАВИЦА,358,384
58044,СОФИЙСКА,ПРАВЕЦ,С. ПРАВЕШКА ЛАКАВИЦА,29,73
61189,СОФИЙСКА,ПРАВЕЦ,С. РАВНИЩЕ,155,225
61807,СОФИЙСКА,ПРАВЕЦ,С. РАЗЛИВ,586,639
65872,СОФИЙСКА,ПРАВЕЦ,С. СВОДЕ,61,88
65231,СОФИЙСКА,САМОКОВ,ГР. САМОКОВ,29149,26832
00391,СОФИЙСКА,САМОКОВ,С. АЛИНО,122,292
03441,СОФИЙСКА,САМОКОВ,С. БЕЛИ ИСКЪР,518,564
03767,СОФИЙСКА,САМОКОВ,С. БЕЛЧИН,224,332
03770,СОФИЙСКА,САМОКОВ,С. БЕЛЧИНСКИ БАНИ,9,11
15285,СОФИЙСКА,САМОКОВ,С. ГОВЕДАРЦИ,1163,1144
16599,СОФИЙСКА,САМОКОВ,С. ГОРНИ ОКОЛ,121,190
18201,СОФИЙСКА,САМОКОВ,С. ГУЦАЛ,82,107
22469,СОФИЙСКА,САМОКОВ,С. ДОЛНИ ОКОЛ,73,160
23039,СОФИЙСКА,САМОКОВ,С. ДОСПЕЙ,549,553
23491,СОФИЙСКА,САМОКОВ,С. ДРАГУШИНОВО,584,583
31228,СОФИЙСКА,САМОКОВ,С. ЗЛОКУЧЕНЕ,207,209
37294,СОФИЙСКА,САМОКОВ,С. КЛИСУРА,161,220
37527,СОФИЙСКА,САМОКОВ,С. КОВАЧЕВЦИ,409,613
46067,СОФИЙСКА,САМОКОВ,С. МАДЖАРЕ,254,259
46276,СОФИЙСКА,САМОКОВ,С. МАЛА ЦЪРКВА,360,377
47264,СОФИЙСКА,САМОКОВ,С. МАРИЦА,701,681
52249,СОФИЙСКА,САМОКОВ,С. НОВО СЕЛО,71,75
57697,СОФИЙСКА,САМОКОВ,С. ПОПОВЯНЕ,176,259
58548,СОФИЙСКА,САМОКОВ,С. ПРОДАНОВЦИ,458,453
61604,СОФИЙСКА,САМОКОВ,С. РАДУИЛ,999,950
61922,СОФИЙСКА,САМОКОВ,С. РАЙОВО,577,584
62486,СОФИЙСКА,САМОКОВ,С. РЕЛЬОВО,150,229
83243,СОФИЙСКА,САМОКОВ,С. ШИПОЧАНЕ,104,162
83291,СОФИЙСКА,САМОКОВ,С. ШИРОКИ ДОЛ,860,811
87535,СОФИЙСКА,САМОКОВ,С. ЯРЕБКОВИЦА,1,0
87552,СОФИЙСКА,САМОКОВ,С. ЯРЛОВО,207,354
65869,СОФИЙСКА,СВОГЕ,ГР. СВОГЕ,8012,7761
02289,СОФИЙСКА,СВОГЕ,С. БАКЬОВО,12,17
02899,СОФИЙСКА,СВОГЕ,С. БАТУЛИЯ,109,129
14461,СОФИЙСКА,СВОГЕ,С. БОВ,70,81
06272,СОФИЙСКА,СВОГЕ,С. БРЕЗЕ,153,164
06327,СОФИЙСКА,СВОГЕ,С. БРЕЗОВДОЛ,10,10
06985,СОФИЙСКА,СВОГЕ,С. БУКОВЕЦ,8,17
11510,СОФИЙСКА,СВОГЕ,С. ВЛАДО ТРИЧКОВ,1162,1348
14194,СОФИЙСКА,СВОГЕ,С. ГАБРОВНИЦА,191,180
18040,СОФИЙСКА,СВОГЕ,С. ГУБИСЛАВ,29,48
21316,СОФИЙСКА,СВОГЕ,С. ДОБРАВИЦА,6,8
21751,СОФИЙСКА,СВОГЕ,С. ДОБЪРЧИН,37,57
23798,СОФИЙСКА,СВОГЕ,С. ДРУЖЕВО,144,129
27228,СОФИЙСКА,СВОГЕ,С. ЕЛЕНОВ ДОЛ,43,58
29163,СОФИЙСКА,СВОГЕ,С. ЖЕЛЕН,168,186
30082,СОФИЙСКА,СВОГЕ,С. ЗАВИДОВЦИ,10,22
30329,СОФИЙСКА,СВОГЕ,С. ЗАНОГЕ,18,32
